product_id,product_name,category_name,category_description,selling_price,product_description
8D00E15B,Swing Set Stuff Climbing Rope with Steps (Blue) & SSS Logo Sticker,Toys & Games | Sports & Outdoor Play,Toy Sports | Pools & Water Toys | Play Sets | Misc. Outdoor Items,15.99,Made of heavy duty braided rope | 5 sturdy steps | Spring clip included for quick and easy attachment | Residential use only
06EE7DA7,Tachikara T-Rope Tetherball Attachment Rope,Sports & Outdoors | Sports & Fitness,Leisure Sports & Game Room | Outdoor Games & Activities | Hunting & Fishing | Other Sports,3.11,Durable nylon rope | Clip attaches to all standard tetherballs and poles | Great replacement rope too
F51D1488,TaliCor Pocket Ungame Christian,Toys & Games | Games & Accessories,Games & Other Accessories | Card Games | Board Games | Dice,6.88,"Non-competitive | Great ice-breaker for group activities and is endorsed by ministers, teachers and counselors | Card Games"
83D8D8EB,Tanto Cuore: Winter Romance,Toys & Games | Games & Accessories,Games & Other Accessories | Card Games | Board Games | Dice,38.99,For 2-4 players | 30 minute playing time | A standalone expansion to tanto cuore.
9316EEB5,TCG Toys Ooops!,Toys & Games | Games & Accessories,Games & Other Accessories | Card Games | Board Games | Dice,9.45,"Durable molded game board | Fun for the entire family | Brightly colored game pieces | Contents include: 1 game board, 12 colored pawns, 45 cards, instructions | 2-4 players"
BDA77AEE,Teacher Created Resources Hot Air Balloons Stickers (5339),Toys & Games | Arts & Crafts,"Drawing & Painting Supplies | Pencils, Erasers, Adhesives | Easels | Stickers | Jewelry",6.18,120 stickers per pack | Each sticker is approximately 1 inch square | Acid-free
CA48CFF3,"Team Associated 6950 Allen Wrench Set, 0.50, 1/16"", 5/64"", 3/32""",Toys & Games | Hobbies,Remote & App Controlled Vehicles & Parts | Trains & Accessories | Electronics | Systems & Accessories | Model Kits | Misc. Hobbies,4.48,Replacement 6950 Allen Wrench Set .50 1/16 5/64 3/32 for select Associated vehicles | Precision OEM parts for great performance | See your vehicle's User Manual for exact parts listings
F573CFC5,TeeTurtle Reversible Llama Mini - Black/Gray Plush Toys,Toys & Games,Stuffed Animals & Plush Toys | Action Figures | Collectible Toys | Playsets,15,These plushies are cute and reversible! | Show your mood without every saying a word - each side shows a different emotion | Recommended for ages 6 and up! | Squish often | Cuddle daily
414D4010,TeeTurtle Reversible T-Rex Mini - Purple Plush Toys,Toys & Games,Stuffed Animals & Plush Toys | Action Figures | Collectible Toys | Playsets,11.09,These plushies are cute and reversible! | Show your mood without every saying a word - each side shows a different emotion | Recommended for ages 6 and up! | Squish often | Cuddle daily
F7597048,The Builders: Middle Ages,Toys & Games | Games & Accessories,Games & Other Accessories | Card Games | Board Games | Dice,9.09,"Charming, attractive art | Limited actions and resource management | Simple rules with plenty of depth"
3AB352A6,The Epic Beard Game,Toys & Games | Games & Accessories,Games & Other Accessories | Card Games | Board Games | Dice,15.94,Classic Game play with a hilarious dose of beards and bluffing! | Laughter and description will be sure to entertain all! | Average play time 30 minutes or less | 3-8 players
F8C3457F,The Game - Breakin' Atmo Game Expansion,Toys & Games | Games & Accessories,Games & Other Accessories | Card Games | Board Games | Dice,10.5,Firefly: the Game - Breakin Atmo: Game Booster Expansion Set (2013) | Suggested Ages: 13 yrs. and up | Playing Time: 120 minutes | 1 to 4 Players | Welcome to the Verse
D3523E98,Theo Klein Bosch Breakfast Toy Playset,Toys & Games | Dress Up,"Pretend Play | Wigs, Masks, Accessories | Costumes | Kitchen Playsets",28.34,"Includes Coffee maker, water kettle | Toaster with 2 pieces of toast | 2 each of cups, saucers, plates, spoons, knifes and forks | 1 plastic egg"
62F99601,"Thermee Micro Flannel Sheet Set, King, Bike Ride",Home & Kitchen | Home Décor ,Home Décor | Kids' Room Décor | Lamps & Lighting | Bedding & More,55.5,"100% Polyester; Flannel | The Package Length of the product is: 11.0"" L | The Package Width of the product is: 10.5"" W | The Package Height of the product is: 10.0"" H | The Country of Origin: China"
17688A29,Tissue Hanging Ghost Party Accessory (1 count) (1/Pkg),Toys & Games | Party,"Party Supplies | Balloons, Noisemakers, Hats, Supplies",6.52,This item is a great value! | 1 per package | Halloween party item | Hanging Dec's - Tissue for festive occasions | High Quality
5848C9CD,"Toy Story Buzz Lightyear, Bandai Cinema-Rise Standard",Toys & Games | Hobbies,Remote & App Controlled Vehicles & Parts | Trains & Accessories | Electronics | Systems & Accessories | Model Kits | Misc. Hobbies,30.75,"To Infinity and beyond | Buzz from ""Toy Story"" Joins Woody in the cinema-rise figure model kit line | Product bears official Bluefin logo which entitles customers to manufacturer Warranty"
8B72C9F5,Trends International Fallout Nuka Cola - 4 Color Decal - 4 X 8,Toys & Games | Arts & Crafts,"Drawing & Painting Supplies | Pencils, Erasers, Adhesives | Easels | Stickers | Jewelry",4.99,"Dimensions: 8” x 4 | Officially licensed decal | One sheet of vibrant decals | Vibrant, four-color scheme | Apply to clean, dry surfaces"
AB523223,Trends International Trolls - Poppy - 4 Color Decal 4 X 8,Toys & Games | Arts & Crafts,"Drawing & Painting Supplies | Pencils, Erasers, Adhesives | Easels | Stickers | Jewelry",9.51,"Dimensions: 8” x 4 | Officially licensed decal | One sheet of vibrant decals | Vibrant, four-color scheme | Apply to clean, dry surfaces"
5057E6DC,Trolls Glitter Velvet Art Set,Toys & Games | Arts & Crafts,"Drawing & Painting Supplies | Pencils, Erasers, Adhesives | Easels | Stickers | Jewelry",14.43,Glitterize your favorite Trolls characters! | Fun glitter glue activity! | Includes unique color flocked posters and glitter glue sticks | Great for when you're on the go! | Recommended ages 7 and up
E4D6039E,Tune Into Environmental Sounds,Toys & Games | Kids’ Electronics,Electronic Learning Toys,14.1,"Grades - prek, k, 1 | Ages - 3, 4, 5, 6 | Weight - 0.62"
856A3C90,"Twilight Sparkle Movie Classic Costume, Purple, Medium (7-8)",Toys & Games | Dress Up,"Pretend Play | Wigs, Masks, Accessories | Costumes | Kitchen Playsets",14.81,Polyester | Imported | Product includes: dress and headband with ears and attached hair extension | Hasbro - My Little Pony movie 2017 | Officially licensed product
26551930,Ty Jailbreak - reg,Toys & Games,Stuffed Animals & Plush Toys | Action Figures | Collectible Toys | Playsets,6.19,"Straight from the Emoji movie, meet jailbreak. | Approximately 8 inches | Makes a great gift for yourself or family and friends. | Adorable plush for any occasion. | Super soft fabric perfect for snuggling"
D99891B5,U.S. Games Old Time Christmas Angels,Toys & Games | Games & Accessories,Games & Other Accessories | Card Games | Board Games | Dice,13.98,Used Book in Good Condition
32EA158D,Uncle Milton - Star Wars Science - Mini Lightsaber Tech Lab,Toys & Games | Kids’ Electronics,Electronic Learning Toys,13.94,"Build your own light-up mini Lightsaber | With four colored, lightsaber crystals to create different blade colors | Two lenses for optic experiments | Science learning poster included | Refer user manual below"
354E1C69,"Unique Party 56849 - 12"" Latex Blush Pink Balloons, Pack of 50",Toys & Games | Party,"Party Supplies | Balloons, Noisemakers, Hats, Supplies",9.3,"50 balloons | Balloons measures 12"" when inflated | Stunning backdrop complement for photo booth | Combine these balloons together to create a giant balloon bouquet"
BB8ABD64,"University Games Break Out Game, Kids",Toys & Games | Learning & Education,Musical Instruments | Reading & Writing | Telescope | Counting & Math Toys | Puzzles,11.12,Make your escape! | Who will break out of prison first? | Join together the colored pieces of rope from top to bottom | Block your opponent’s escape route! | For 2 players; Recommended for ages 6 years and up
DF554691,"UPS Guy Boy's Costume, Medium (3-4),Brown","Clothing, Shoes & Jewelry | Boys",Costumes & Accessories | Kids & Baby | Boys,21.39,Cotton | Shirt With Logo | Pants | Cap With Logo
65D7607A,US Games Beach Ball,Sports & Outdoors | Sports & Fitness,Leisure Sports & Game Room | Outdoor Games & Activities | Hunting & Fishing | Other Sports,7.99,Inflates easily without the Use of a pump | Colorful vinyl balls are ideal for Use in many activities and games | Manufactured in Taiwan
8F507F78,"Us-Games Uncoated Economy Foam Ball, 6-Inch",Sports & Outdoors | Sports & Fitness,Leisure Sports & Game Room | Outdoor Games & Activities | Hunting & Fishing | Other Sports,7.78,"Soft, lightweight balls for a variety of indoor activities | Ideal for lead-up ball games | Colors may vary"
26F799CA,"Walthers, Inc. Industrial Dumpsters Kit",Toys & Games | Hobbies,Remote & App Controlled Vehicles & Parts | Trains & Accessories | Electronics | Systems & Accessories | Model Kits | Misc. Hobbies,17.98,"Molded in colors for fast and easy assembly | Parts for 8 complete dumpsters - 2 large roll-off Type, 2 medium roll-off Type and 4 scrap metal slide-off Type | Easy to build plastic kit"
5C0E5DCB,Wardlings: Boy Rogue & Monkey,Toys & Games | Games & Accessories,Games & Other Accessories | Card Games | Board Games | Dice,7.99,Packs include one character and one companion | Figures come pre-painted and assembled | Clear and easy packaging makes it easy for customers to know exactly what they are getting
8E2D1C74,Wavelength - A Telepathic Party Game,Toys & Games | Games & Accessories,Games & Other Accessories | Card Games | Board Games | Dice,35,"A telepathic party game from the creators of THE MIND and MONIKERS | Guess the location on a spectrum between ""HOT - COLD"", ""FANTASY - SCI-FI"", and hundreds more | 1 minute to learn, 30 minutes to play, for 2-16+ players"
EFFC3E45,"Webster's Pages CM5131 Variety Cameo Accent, Party Time, 5-Pack",Toys & Games | Party,"Party Supplies | Balloons, Noisemakers, Hats, Supplies",9.75,It is a wonderful addition to all your paper crafts | This 6 x 3 Inch package contains 5 designer cameos in a variety of designs | It is an imported product
BF456E68,Wellspring Grownup Notebook (6307),Toys & Games | Arts & Crafts,"Drawing & Painting Supplies | Pencils, Erasers, Adhesives | Easels | Stickers | Jewelry",14.72,"64 perforated pages | Relax, focus and create | Use pencils, markers or gel pens | Sturdy cardstock pages"
41CA8A61,WizKids WWE Heroclix: Macho Man Randy Savage Expansion Pack,Toys & Games,Stuffed Animals & Plush Toys | Action Figures | Collectible Toys | Playsets,18.99,Features: Macho Man Randy savage | For 2+ players. Ages 14+ | 30 minute playing time | 1 WWE heroclix figure and 1 WWE heroclix character card
E04B990E,Woodstock- Collage 500 pc Puzzle,Toys & Games | Learning & Education,Musical Instruments | Reading & Writing | Telescope | Counting & Math Toys | Puzzles,17.49,Puzzle has 500 pieces | Completed puzzle measure 14 x 19 | 100% officially licensed merchandise | Great for fans & puzzlers alike
5AD0B6EE,Word Waffle Game Grade 2 (EP62093),Toys & Games | Games & Accessories,Games & Other Accessories | Card Games | Board Games | Dice,13.99,150 cards | 64 tokens | Directions included
0A5971C8,Worlds Smallest Smooshy Mushy,Toys & Games,Stuffed Animals & Plush Toys | Action Figures | Collectible Toys | Playsets,6.99,The world's smallest version of Smooshy Mushy pets | Each item comes wrapped in a sippy milk container | Inside discover an adorable squishy pet | A flat bestie keychain and sticker
8BFD5537,Wydawnictwo Portal Neuroshima Hex: Mississippi Board Game,Toys & Games | Games & Accessories,Games & Other Accessories | Card Games | Board Games | Dice,14.39,New army for Neuroshima Hex | New abilities - surprise attack and paralyze attack! | Requires Neuroshima Hex 3.0
58DCD861,YA OTTA PINATA BB010621 Puppy Pinata,Toys & Games | Party,"Party Supplies | Balloons, Noisemakers, Hats, Supplies",9.99,Package quantity: 1 | Excellent Quality. | Great gift idea. | Satisfaction Ensured. | Produced with the highest grade materials
B9D7DACC,Zygomatic Rory's Story Cubes Actions,Toys & Games | Games & Accessories,Games & Other Accessories | Card Games | Board Games | Dice,10.92,Add some theme to your adventures and voyages with the voyages pack. | Start the story cube movement! | Pocket sized | Ergonomic plastic case
5750D16E,Zygomatic Rory's Story Cubes Voyage,Toys & Games | Games & Accessories,Games & Other Accessories | Card Games | Board Games | Dice,11.74,Tell tales of dynamic deeds and ass new actions to your active storytelling arsenal with Actions.
